Time,F0,F1,F2,,,,,,,,,,,
151.39,584,544,525,,,,,,,,,,,
151.42,588,542,512,,,,,,,,,,,
151.45,589,551,521,,,,,,,,,,,
151.49,584,542,514,,,,,,,,,,,
151.52,600,547,513,,,,,,,,,,,
151.55,585,546,495,,,,,,,,,,,
151.59,587,543,512,,,,,,,,,,,
151.62,593,561,517,,,,,,,,,,,
151.65,584,544,516,,,,,,,,,,,
151.69,593,544,512,,,,,,,,,,,
151.72,586,549,532,,,,,,,,,,,
151.75,586,540,512,,,,,,,,,,,
151.79,576,551,516,,,,,,,,,,,
151.82,584,541,520,,,,,,,,,,,
151.85,590,542,512,,,,,,,,,,,
151.88,587,539,525,,,,,,,,,,,
151.92,585,541,513,,,,,,,,,,,
151.95,602,547,514,,,,,,,,,,,
151.99,585,546,493,,,,,,,,,,,
152.02,587,543,512,,,,,,,,,,,
152.05,594,558,516,,,,,,,,,,,
152.08,584,543,519,,,,,,,,,,,
152.12,589,544,512,,,,,,,,,,,
152.15,589,551,521,,,,,,,,,,,
152.18,584,542,515,,,,,,,,,,,
152.22,594,545,512,,,,,,,,,,,
152.25,586,554,528,,,,,,,,,,,
152.28,585,542,513,,,,,,,,,,,
152.32,601,548,513,,,,,,,,,,,
152.35,585,549,533,,,,,,,,,,,
152.38,586,543,512,,,,,,,,,,,
152.42,570,553,515,,,,,,,,,,,
152.45,584,546,525,,,,,,,,,,,
152.48,588,545,512,,,,,,,,,,,
152.52,590,565,520,,,,,,,,,,,
152.55,584,545,515,,,,,,,,,,,
152.58,597,550,513,,,,,,,,,,,
152.62,585,555,520,,,,,,,,,,,
152.65,587,542,512,,,,,,,,,,,
152.68,593,560,518,,,,,,,,,,,
152.72,584,541,515,,,,,,,,,,,
152.75,597,545,513,,,,,,,,,,,
152.78,585,544,507,,,,,,,,,,,
152.82,588,541,512,,,,,,,,,,,
152.85,588,549,527,,,,,,,,,,,
152.88,585,540,512,,,,,,,,,,,
152.92,579,553,517,,,,,,,,,,,
152.95,584,540,516,,,,,,,,,,,
152.98,596,543,513,,,,,,,,,,,
153.02,585,543,501,,,,,,,,,,,
153.05,588,541,512,,,,,,,,,,,
153.08,588,540,525,,,,,,,,,,,
153.12,585,539,513,,,,,,,,,,,
153.15,578,550,516,,,,,,,,,,,
153.18,584,540,519,,,,,,,,,,,
153.22,592,542,513,,,,,,,,,,,
153.25,586,548,534,,,,,,,,,,,
153.28,586,539,512,,,,,,,,,,,
153.32,596,556,517,,,,,,,,,,,
153.35,584,539,516,,,,,,,,,,,
153.38,596,543,513,,,,,,,,,,,
153.41,585,543,505,,,,,,,,,,,
153.45,588,540,512,,,,,,,,,,,
153.48,588,532,526,,,,,,,,,,,
153.52,585,539,512,,,,,,,,,,,
153.55,596,555,517,,,,,,,,,,,
153.58,584,539,514,,,,,,,,,,,
153.62,601,545,515,,,,,,,,,,,
153.65,584,541,522,,,,,,,,,,,
153.68,591,542,512,,,,,,,,,,,
153.72,586,547,534,,,,,,,,,,,
153.75,587,540,512,,,,,,,,,,,
153.78,590,536,522,,,,,,,,,,,
153.82,585,539,513,,,,,,,,,,,
153.85,595,549,516,,,,,,,,,,,
153.88,584,540,517,,,,,,,,,,,
153.91,595,543,513,,,,,,,,,,,
153.95,585,543,496,,,,,,,,,,,
153.98,588,540,512,,,,,,,,,,,
154.01,588,548,527,,,,,,,,,,,
154.05,586,539,512,,,,,,,,,,,
154.08,588,554,517,,,,,,,,,,,
154.12,584,539,515,,,,,,,,,,,
154.15,599,543,514,,,,,,,,,,,
154.18,584,541,524,,,,,,,,,,,
154.21,589,540,512,,,,,,,,,,,
154.25,586,550,531,,,,,,,,,,,
154.28,585,538,512,,,,,,,,,,,
154.31,594,556,518,,,,,,,,,,,
154.35,584,538,514,,,,,,,,,,,
154.38,602,544,514,,,,,,,,,,,
154.41,584,540,519,,,,,,,,,,,
154.45,592,541,513,,,,,,,,,,,
154.48,585,543,502,,,,,,,,,,,
154.51,588,539,512,,,,,,,,,,,
154.55,586,550,531,,,,,,,,,,,
154.58,586,538,512,,,,,,,,,,,
154.61,593,559,519,,,,,,,,,,,
154.65,584,538,513,,,,,,,,,,,
154.68,595,547,515,,,,,,,,,,,
154.71,584,539,517,,,,,,,,,,,
154.75,594,542,513,,,,,,,,,,,
154.78,584,542,526,,,,,,,,,,,
154.81,588,540,512,,,,,,,,,,,
154.85,586,546,526,,,,,,,,,,,
154.88,587,539,512,,,,,,,,,,,
154.91,587,548,530,,,,,,,,,,,
154.95,586,538,512,,,,,,,,,,,
154.98,589,526,525,,,,,,,,,,,
155.01,585,538,512,,,,,,,,,,,
155.05,591,553,522,,,,,,,,,,,
155.08,585,538,512,,,,,,,,,,,
155.11,593,560,521,,,,,,,,,,,
155.15,585,538,512,,,,,,,,,,,
155.18,594,558,520,,,,,,,,,,,
155.21,584,538,513,,,,,,,,,,,
155.25,593,555,518,,,,,,,,,,,
155.28,584,538,513,,,,,,,,,,,
155.31,601,548,516,,,,,,,,,,,
155.35,584,538,515,,,,,,,,,,,
155.38,598,543,514,,,,,,,,,,,
155.41,584,540,520,,,,,,,,,,,
155.45,590,541,512,,,,,,,,,,,
155.48,585,544,516,,,,,,,,,,,
155.51,587,539,512,,,,,,,,,,,
155.55,588,519,524,,,,,,,,,,,
155.58,584,538,513,,,,,,,,,,,
155.61,586,548,515,,,,,,,,,,,
155.65,584,539,518,,,,,,,,,,,
155.68,591,541,512,,,,,,,,,,,
155.71,585,546,533,,,,,,,,,,,
155.75,586,539,512,,,,,,,,,,,
155.78,591,557,520,,,,,,,,,,,
155.81,584,538,513,,,,,,,,,,,
155.85,597,548,515,,,,,,,,,,,
155.88,583,539,515,,,,,,,,,,,
155.91,599,544,514,,,,,,,,,,,
155.94,584,540,517,,,,,,,,,,,
155.98,596,544,514,,,,,,,,,,,
156.01,583,539,517,,,,,,,,,,,
156.05,596,543,514,,,,,,,,,,,
156.08,584,539,517,,,,,,,,,,,
156.11,596,543,514,,,,,,,,,,,
156.14,583,539,517,,,,,,,,,,,
156.18,596,543,514,,,,,,,,,,,
156.21,584,539,517,,,,,,,,,,,
156.24,595,543,514,,,,,,,,,,,
156.28,583,539,516,,,,,,,,,,,
156.31,598,544,514,,,,,,,,,,,
156.34,583,538,514,,,,,,,,,,,
156.38,603,548,516,,,,,,,,,,,
156.41,583,538,513,,,,,,,,,,,
156.44,593,555,519,,,,,,,,,,,
156.48,584,538,511,,,,,,,,,,,
156.51,590,524,526,,,,,,,,,,,
156.54,585,538,511,,,,,,,,,,,
156.58,586,548,527,,,,,,,,,,,
156.61,587,540,511,,,,,,,,,,,
156.64,584,542,524,,,,,,,,,,,
156.68,591,542,513,,,,,,,,,,,
156.71,583,539,516,,,,,,,,,,,
156.74,599,544,514,,,,,,,,,,,
156.78,583,539,514,,,,,,,,,,,
156.81,601,547,515,,,,,,,,,,,
156.84,583,538,513,,,,,,,,,,,
156.88,602,548,515,,,,,,,,,,,
156.91,583,538,513,,,,,,,,,,,
156.94,603,546,515,,,,,,,,,,,
156.98,583,538,514,,,,,,,,,,,
157.01,599,544,514,,,,,,,,,,,
157.04,583,539,517,,,,,,,,,,,
157.08,593,542,512,,,,,,,,,,,
157.11,583,540,522,,,,,,,,,,,
157.14,589,540,511,,,,,,,,,,,
157.18,584,544,512,,,,,,,,,,,
157.21,586,539,511,,,,,,,,,,,
157.24,586,550,530,,,,,,,,,,,
157.28,585,538,511,,,,,,,,,,,
157.31,587,541,526,,,,,,,,,,,
157.34,585,538,511,,,,,,,,,,,
157.38,588,527,526,,,,,,,,,,,
157.41,585,538,511,,,,,,,,,,,
157.44,588,526,528,,,,,,,,,,,
157.48,585,538,511,,,,,,,,,,,
157.51,586,549,530,,,,,,,,,,,
157.54,585,538,511,,,,,,,,,,,
157.58,586,550,530,,,,,,,,,,,
157.61,585,538,511,,,,,,,,,,,
157.64,586,550,530,,,,,,,,,,,
157.68,585,538,511,,,,,,,,,,,
157.71,585,548,531,,,,,,,,,,,
157.74,585,538,511,,,,,,,,,,,
157.77,586,549,532,,,,,,,,,,,
157.81,585,538,511,,,,,,,,,,,
157.84,586,551,530,,,,,,,,,,,
157.88,585,538,511,,,,,,,,,,,
157.91,586,550,530,,,,,,,,,,,
157.94,585,538,511,,,,,,,,,,,
157.98,585,548,530,,,,,,,,,,,
158.01,586,539,511,,,,,,,,,,,
158.04,585,545,522,,,,,,,,,,,
158.07,587,540,511,,,,,,,,,,,
158.11,584,542,518,,,,,,,,,,,
158.14,588,541,512,,,,,,,,,,,
158.18,583,540,519,,,,,,,,,,,
158.21,592,542,513,,,,,,,,,,,
158.24,583,539,515,,,,,,,,,,,
158.27,598,544,514,,,,,,,,,,,
158.31,582,538,514,,,,,,,,,,,
158.34,600,545,514,,,,,,,,,,,
158.37,583,538,514,,,,,,,,,,,
158.41,599,544,513,,,,,,,,,,,
158.44,582,538,515,,,,,,,,,,,
158.47,597,543,513,,,,,,,,,,,
158.51,582,539,516,,,,,,,,,,,
158.54,592,542,512,,,,,,,,,,,
158.57,583,540,523,,,,,,,,,,,
158.61,587,540,511,,,,,,,,,,,
158.64,584,547,532,,,,,,,,,,,
158.67,585,538,511,,,,,,,,,,,
158.71,590,557,518,,,,,,,,,,,
158.74,583,538,512,,,,,,,,,,,
158.77,602,545,514,,,,,,,,,,,
158.81,582,539,519,,,,,,,,,,,
158.84,589,540,511,,,,,,,,,,,
158.87,584,547,532,,,,,,,,,,,
158.91,584,538,511,,,,,,,,,,,
158.94,592,557,517,,,,,,,,,,,
158.97,583,538,513,,,,,,,,,,,
159.01,600,544,513,,,,,,,,,,,
159.04,583,540,521,,,,,,,,,,,
159.07,588,540,511,,,,,,,,,,,
159.11,584,546,533,,,,,,,,,,,
159.14,585,538,511,,,,,,,,,,,
159.17,588,523,522,,,,,,,,,,,
159.21,583,538,511,,,,,,,,,,,
159.24,586,553,516,,,,,,,,,,,
159.27,583,538,513,,,,,,,,,,,
159.31,600,544,513,,,,,,,,,,,
159.34,582,539,519,,,,,,,,,,,
159.37,590,541,512,,,,,,,,,,,
159.41,583,542,509,,,,,,,,,,,
159.44,586,539,511,,,,,,,,,,,
159.47,585,546,528,,,,,,,,,,,
159.51,584,538,511,,,,,,,,,,,
159.54,594,555,516,,,,,,,,,,,
159.57,582,538,514,,,,,,,,,,,
159.61,596,542,512,,,,,,,,,,,
159.64,583,541,519,,,,,,,,,,,
159.67,586,539,510,,,,,,,,,,,
159.71,587,543,521,,,,,,,,,,,
159.74,583,538,512,,,,,,,,,,,
159.77,595,545,514,,,,,,,,,,,
159.8,582,540,520,,,,,,,,,,,
159.84,588,540,511,,,,,,,,,,,
159.87,585,549,529,,,,,,,,,,,
159.91,584,538,511,,,,,,,,,,,
159.94,592,553,516,,,,,,,,,,,
159.97,582,538,514,,,,,,,,,,,
160.01,594,542,512,,,,,,,,,,,
160.04,583,542,497,,,,,,,,,,,
160.07,586,539,511,,,,,,,,,,,
160.11,587,542,520,,,,,,,,,,,
160.14,583,538,512,,,,,,,,,,,
160.17,601,544,513,,,,,,,,,,,
160.2,582,541,518,,,,,,,,,,,
160.24,586,539,511,,,,,,,,,,,
160.27,587,518,520,,,,,,,,,,,
160.3,583,538,512,,,,,,,,,,,
160.34,599,543,512,,,,,,,,,,,
160.37,583,541,509,,,,,,,,,,,
160.4,585,538,510,,,,,,,,,,,
160.44,589,559,517,,,,,,,,,,,
160.47,582,538,513,,,,,,,,,,,
160.5,594,542,511,,,,,,,,,,,
160.54,583,544,524,,,,,,,,,,,
160.57,584,538,511,,,,,,,,,,,
160.6,591,552,515,,,,,,,,,,,
160.64,582,538,516,,,,,,,,,,,
160.67,589,540,511,,,,,,,,,,,
160.7,584,549,529,,,,,,,,,,,
160.74,583,538,511,,,,,,,,,,,
160.77,572,551,515,,,,,,,,,,,
160.8,582,539,515,,,,,,,,,,,
160.84,595,542,512,,,,,,,,,,,
160.87,582,540,521,,,,,,,,,,,
160.9,588,541,511,,,,,,,,,,,
160.94,583,543,499,,,,,,,,,,,
160.97,586,540,511,,,,,,,,,,,
161,584,547,528,,,,,,,,,,,
161.04,585,538,511,,,,,,,,,,,
161.07,587,538,522,,,,,,,,,,,
161.1,583,538,511,,,,,,,,,,,
161.14,592,552,515,,,,,,,,,,,
161.17,582,538,514,,,,,,,,,,,
161.2,598,544,513,,,,,,,,,,,
161.24,582,539,517,,,,,,,,,,,
161.27,592,542,512,,,,,,,,,,,
161.3,583,541,521,,,,,,,,,,,
161.34,589,541,512,,,,,,,,,,,
161.37,583,542,519,,,,,,,,,,,
161.4,587,540,511,,,,,,,,,,,
161.44,583,545,518,,,,,,,,,,,
161.47,586,539,511,,,,,,,,,,,
161.5,585,551,529,,,,,,,,,,,
161.54,584,539,511,,,,,,,,,,,
161.57,588,541,523,,,,,,,,,,,
161.6,583,538,511,,,,,,,,,,,
161.64,593,557,517,,,,,,,,,,,
161.67,582,538,512,,,,,,,,,,,
161.7,599,547,514,,,,,,,,,,,
161.74,582,539,516,,,,,,,,,,,
161.77,591,542,511,,,,,,,,,,,
161.8,583,543,499,,,,,,,,,,,
161.84,585,539,511,,,,,,,,,,,
161.87,587,519,522,,,,,,,,,,,
161.9,583,539,512,,,,,,,,,,,
161.94,581,548,514,,,,,,,,,,,
161.97,582,540,518,,,,,,,,,,,
162,588,541,511,,,,,,,,,,,
162.04,584,549,529,,,,,,,,,,,
162.07,584,538,511,,,,,,,,,,,
162.1,588,550,515,,,,,,,,,,,
162.13,582,539,517,,,,,,,,,,,
162.17,589,541,511,,,,,,,,,,,
162.2,584,550,528,,,,,,,,,,,
162.24,583,538,511,,,,,,,,,,,
162.27,597,546,513,,,,,,,,,,,
162.3,582,541,521,,,,,,,,,,,
162.33,586,539,510,,,,,,,,,,,
162.37,589,555,517,,,,,,,,,,,
162.4,582,538,514,,,,,,,,,,,
162.44,591,541,511,,,,,,,,,,,
162.47,584,549,529,,,,,,,,,,,
162.5,583,538,511,,,,,,,,,,,
162.53,594,545,513,,,,,,,,,,,
162.57,582,541,515,,,,,,,,,,,
162.6,585,539,511,,,,,,,,,,,
162.63,589,558,517,,,,,,,,,,,
162.67,582,539,514,,,,,,,,,,,
162.7,597,544,513,,,,,,,,,,,
162.73,583,542,522,,,,,,,,,,,
162.77,589,542,512,,,,,,,,,,,
162.8,584,545,501,,,,,,,,,,,
162.83,586,540,512,,,,,,,,,,,
162.87,585,552,529,,,,,,,,,,,
162.9,584,540,511,,,,,,,,,,,
162.93,591,561,519,,,,,,,,,,,
162.97,583,539,512,,,,,,,,,,,
163,564,549,515,,,,,,,,,,,
163.03,582,540,515,,,,,,,,,,,
163.07,594,543,512,,,,,,,,,,,
163.1,583,542,524,,,,,,,,,,,
163.13,588,541,511,,,,,,,,,,,
163.17,584,547,531,,,,,,,,,,,
163.2,585,539,511,,,,,,,,,,,
163.23,589,557,520,,,,,,,,,,,
163.27,583,538,512,,,,,,,,,,,
163.3,580,548,514,,,,,,,,,,,
163.33,582,539,516,,,,,,,,,,,
163.37,591,541,512,,,,,,,,,,,
163.4,583,543,492,,,,,,,,,,,
163.43,585,539,511,,,,,,,,,,,
163.47,587,541,521,,,,,,,,,,,
163.5,583,538,512,,,,,,,,,,,
163.53,590,547,514,,,,,,,,,,,
163.57,582,539,517,,,,,,,,,,,
163.6,590,541,511,,,,,,,,,,,
163.63,583,543,500,,,,,,,,,,,
163.66,586,539,511,,,,,,,,,,,
163.7,585,550,531,,,,,,,,,,,
163.73,584,539,511,,,,,,,,,,,
163.77,587,527,524,,,,,,,,,,,
163.8,583,538,511,,,,,,,,,,,
163.83,592,558,518,,,,,,,,,,,
163.87,582,538,512,,,,,,,,,,,
163.9,564,550,515,,,,,,,,,,,
163.93,582,539,513,,,,,,,,,,,
163.97,600,546,514,,,,,,,,,,,
164,582,539,515,,,,,,,,,,,
164.03,596,544,513,,,,,,,,,,,
164.07,582,540,516,,,,,,,,,,,
164.1,596,544,513,,,,,,,,,,,
164.13,582,540,515,,,,,,,,,,,
164.16,596,544,513,,,,,,,,,,,
164.2,582,540,516,,,,,,,,,,,
164.23,594,543,512,,,,,,,,,,,
164.26,582,541,521,,,,,,,,,,,
164.3,588,541,511,,,,,,,,,,,
164.33,583,545,491,,,,,,,,,,,
164.37,585,539,511,,,,,,,,,,,
164.4,586,522,524,,,,,,,,,,,
164.43,583,539,511,,,,,,,,,,,
164.46,588,552,515,,,,,,,,,,,
164.5,582,539,515,,,,,,,,,,,
164.53,594,543,512,,,,,,,,,,,
164.56,582,542,524,,,,,,,,,,,
164.6,587,541,511,,,,,,,,,,,
164.63,584,548,531,,,,,,,,,,,
164.66,584,539,511,,,,,,,,,,,
164.7,587,539,522,,,,,,,,,,,
164.73,583,539,511,,,,,,,,,,,
164.76,586,553,515,,,,,,,,,,,
164.8,582,539,514,,,,,,,,,,,
164.83,597,544,513,,,,,,,,,,,
164.86,582,542,523,,,,,,,,,,,
164.9,587,541,511,,,,,,,,,,,
164.93,584,550,532,,,,,,,,,,,
164.96,584,540,511,,,,,,,,,,,
165,591,558,517,,,,,,,,,,,
165.03,582,539,513,,,,,,,,,,,
165.06,600,545,513,,,,,,,,,,,
165.1,582,542,521,,,,,,,,,,,
165.13,588,542,511,,,,,,,,,,,
165.16,584,549,532,,,,,,,,,,,
165.2,584,540,511,,,,,,,,,,,
165.23,592,557,516,,,,,,,,,,,
165.26,582,540,514,,,,,,,,,,,
165.3,595,544,512,,,,,,,,,,,
165.33,582,543,509,,,,,,,,,,,
165.36,585,541,510,,,,,,,,,,,
165.4,587,548,520,,,,,,,,,,,
165.43,582,540,512,,,,,,,,,,,
165.46,599,550,513,,,,,,,,,,,
165.5,582,547,519,,,,,,,,,,,
165.53,588,550,511,,,,,,,,,,,
165.56,584,556,529,,,,,,,,,,,
165.6,583,544,511,,,,,,,,,,,
165.63,584,553,514,,,,,,,,,,,
165.66,581,542,517,,,,,,,,,,,
165.7,589,544,511,,,,,,,,,,,
165.73,583,550,530,,,,,,,,,,,
165.76,583,541,511,,,,,,,,,,,
165.8,592,557,516,,,,,,,,,,,
165.83,582,541,515,,,,,,,,,,,
165.86,593,544,511,,,,,,,,,,,
165.9,583,548,531,,,,,,,,,,,
165.93,584,541,511,,,,,,,,,,,
165.96,590,556,515,,,,,,,,,,,
166,582,543,517,,,,,,,,,,,
166.03,588,546,511,,,,,,,,,,,
166.06,584,548,525,,,,,,,,,,,
166.1,582,543,512,,,,,,,,,,,
166.13,600,548,512,,,,,,,,,,,
166.16,582,548,499,,,,,,,,,,,
166.2,584,541,511,,,,,,,,,,,
166.23,576,552,514,,,,,,,,,,,
166.26,582,543,523,,,,,,,,,,,
166.3,585,542,511,,,,,,,,,,,
166.33,590,560,516,,,,,,,,,,,
166.36,582,542,517,,,,,,,,,,,
166.39,588,544,511,,,,,,,,,,,
166.43,585,532,523,,,,,,,,,,,
166.46,582,546,512,,,,,,,,,,,
166.5,599,549,513,,,,,,,,,,,
166.53,582,547,515,,,,,,,,,,,
166.56,586,547,511,,,,,,,,,,,
166.59,586,528,522,,,,,,,,,,,
166.63,582,548,511,,,,,,,,,,,
166.66,592,561,514,,,,,,,,,,,
166.69,582,543,517,,,,,,,,,,,
166.73,589,545,511,,,,,,,,,,,
166.76,583,549,531,,,,,,,,,,,
166.79,584,543,511,,,,,,,,,,,
166.83,589,561,519,,,,,,,,,,,
166.86,582,541,512,,,,,,,,,,,
166.89,597,550,514,,,,,,,,,,,
166.93,582,541,516,,,,,,,,,,,
166.96,592,544,512,,,,,,,,,,,
166.99,583,545,503,,,,,,,,,,,
167.03,585,542,511,,,,,,,,,,,
167.06,585,543,525,,,,,,,,,,,
167.09,583,540,511,,,,,,,,,,,
167.13,564,551,514,,,,,,,,,,,
167.16,582,542,518,,,,,,,,,,,
167.19,589,543,511,,,,,,,,,,,
167.23,584,553,530,,,,,,,,,,,
167.26,583,547,511,,,,,,,,,,,
167.29,577,556,515,,,,,,,,,,,
167.33,582,542,516,,,,,,,,,,,
167.36,590,543,511,,,,,,,,,,,
167.39,583,547,534,,,,,,,,,,,
167.43,584,539,511,,,,,,,,,,,
167.46,592,556,516,,,,,,,,,,,
167.49,582,539,515,,,,,,,,,,,
167.53,592,542,512,,,,,,,,,,,
167.56,583,545,528,,,,,,,,,,,
167.59,584,538,511,,,,,,,,,,,
167.63,594,554,515,,,,,,,,,,,
167.66,582,539,517,,,,,,,,,,,
167.69,588,541,511,,,,,,,,,,,
167.73,584,551,526,,,,,,,,,,,
167.76,583,538,512,,,,,,,,,,,
167.79,601,544,512,,,,,,,,,,,
167.83,582,542,514,,,,,,,,,,,
167.86,584,538,511,,,,,,,,,,,
167.89,593,552,515,,,,,,,,,,,
167.93,582,539,521,,,,,,,,,,,
167.96,586,539,511,,,,,,,,,,,
167.99,587,559,518,,,,,,,,,,,
168.03,582,538,514,,,,,,,,,,,
168.06,592,541,511,,,,,,,,,,,
168.09,583,547,532,,,,,,,,,,,
168.13,583,538,511,,,,,,,,,,,
168.16,580,552,515,,,,,,,,,,,
168.19,582,539,516,,,,,,,,,,,
168.23,592,542,512,,,,,,,,,,,
168.26,582,542,510,,,,,,,,,,,
168.29,586,539,511,,,,,,,,,,,
168.33,584,547,533,,,,,,,,,,,
168.36,584,539,511,,,,,,,,,,,
168.39,587,527,525,,,,,,,,,,,
168.43,583,538,511,,,,,,,,,,,
168.46,592,558,518,,,,,,,,,,,
168.49,582,538,513,,,,,,,,,,,
168.52,594,546,514,,,,,,,,,,,
168.56,582,539,517,,,,,,,,,,,
168.59,592,541,512,,,,,,,,,,,
168.63,583,542,512,,,,,,,,,,,
168.66,586,539,511,,,,,,,,,,,
168.69,585,534,527,,,,,,,,,,,
168.72,583,538,511,,,,,,,,,,,
168.76,594,556,518,,,,,,,,,,,
168.79,582,538,513,,,,,,,,,,,
168.82,600,546,514,,,,,,,,,,,
168.86,582,539,517,,,,,,,,,,,
168.89,592,542,512,,,,,,,,,,,
168.92,583,543,504,,,,,,,,,,,
168.96,586,539,511,,,,,,,,,,,
168.99,586,522,524,,,,,,,,,,,
169.02,583,538,512,,,,,,,,,,,
169.06,565,549,515,,,,,,,,,,,
169.09,582,539,517,,,,,,,,,,,
169.12,590,541,512,,,,,,,,,,,
169.16,583,546,532,,,,,,,,,,,
169.19,584,538,511,,,,,,,,,,,
169.22,592,557,517,,,,,,,,,,,
169.26,582,539,514,,,,,,,,,,,
169.29,596,543,513,,,,,,,,,,,
169.32,583,542,522,,,,,,,,,,,
169.36,586,539,511,,,,,,,,,,,
169.39,586,524,525,,,,,,,,,,,
169.42,583,538,512,,,,,,,,,,,
169.46,586,551,516,,,,,,,,,,,
169.49,582,539,515,,,,,,,,,,,
169.52,595,542,513,,,,,,,,,,,
169.56,583,541,526,,,,,,,,,,,
169.59,587,540,511,,,,,,,,,,,
169.62,585,550,530,,,,,,,,,,,
169.66,584,538,512,,,,,,,,,,,
169.69,593,556,517,,,,,,,,,,,
169.72,582,538,514,,,,,,,,,,,
169.76,597,543,513,,,,,,,,,,,
169.79,582,541,526,,,,,,,,,,,
169.82,586,539,511,,,,,,,,,,,
169.86,586,524,525,,,,,,,,,,,
169.89,583,538,512,,,,,,,,,,,
169.92,588,546,514,,,,,,,,,,,
169.96,582,540,523,,,,,,,,,,,
169.99,586,539,511,,,,,,,,,,,
170.02,586,519,522,,,,,,,,,,,
170.05,582,538,513,,,,,,,,,,,
170.09,599,543,513,,,,,,,,,,,
170.12,582,542,512,,,,,,,,,,,
170.16,584,538,511,,,,,,,,,,,
170.19,591,557,517,,,,,,,,,,,
170.22,582,538,514,,,,,,,,,,,
170.26,594,542,512,,,,,,,,,,,
170.29,582,543,491,,,,,,,,,,,
170.32,585,539,511,,,,,,,,,,,
170.36,589,559,519,,,,,,,,,,,
170.39,582,538,513,,,,,,,,,,,
170.42,601,545,514,,,,,,,,,,,
170.46,582,540,522,,,,,,,,,,,
170.49,587,540,511,,,,,,,,,,,
170.52,584,550,530,,,,,,,,,,,
170.55,583,538,512,,,,,,,,,,,
170.59,594,555,517,,,,,,,,,,,
170.62,582,539,514,,,,,,,,,,,
170.65,597,543,513,,,,,,,,,,,
170.69,582,541,525,,,,,,,,,,,
170.72,586,539,511,,,,,,,,,,,
170.76,585,540,526,,,,,,,,,,,
170.79,583,538,511,,,,,,,,,,,
170.82,577,549,515,,,,,,,,,,,
170.85,582,539,517,,,,,,,,,,,
170.89,589,541,511,,,,,,,,,,,
170.92,583,548,530,,,,,,,,,,,
170.95,583,538,511,,,,,,,,,,,
170.99,568,549,514,,,,,,,,,,,
171.02,582,539,520,,,,,,,,,,,
171.05,588,540,511,,,,,,,,,,,
171.09,585,550,525,,,,,,,,,,,
171.12,583,538,512,,,,,,,,,,,
171.15,602,545,514,,,,,,,,,,,
171.19,582,541,525,,,,,,,,,,,
171.22,586,539,511,,,,,,,,,,,
171.25,588,557,519,,,,,,,,,,,
171.29,582,538,514,,,,,,,,,,,
171.32,596,543,512,,,,,,,,,,,
171.35,582,543,492,,,,,,,,,,,
171.39,584,538,511,,,,,,,,,,,
171.42,591,557,517,,,,,,,,,,,
171.45,582,538,515,,,,,,,,,,,
171.49,593,542,512,,,,,,,,,,,
171.52,583,544,512,,,,,,,,,,,
171.55,585,539,511,,,,,,,,,,,
171.59,587,521,523,,,,,,,,,,,
171.62,583,538,512,,,,,,,,,,,
171.65,572,552,516,,,,,,,,,,,
171.69,582,539,514,,,,,,,,,,,
171.72,596,544,513,,,,,,,,,,,
171.75,582,540,520,,,,,,,,,,,
171.79,589,541,512,,,,,,,,,,,
171.82,583,543,516,,,,,,,,,,,
171.85,586,540,511,,,,,,,,,,,
171.89,584,548,531,,,,,,,,,,,
171.92,584,539,511,,,,,,,,,,,
171.95,586,542,528,,,,,,,,,,,
171.99,584,539,511,,,,,,,,,,,
172.02,589,546,521,,,,,,,,,,,
172.05,583,539,512,,,,,,,,,,,
172.09,573,554,516,,,,,,,,,,,
172.12,582,540,514,,,,,,,,,,,
172.15,600,547,514,,,,,,,,,,,
172.19,582,551,517,,,,,,,,,,,
172.22,590,549,512,,,,,,,,,,,
172.25,582,547,507,,,,,,,,,,,
172.29,586,547,511,,,,,,,,,,,
172.32,584,563,530,,,,,,,,,,,
172.35,584,543,511,,,,,,,,,,,
172.38,589,564,519,,,,,,,,,,,
172.42,582,548,512,,,,,,,,,,,
172.45,589,552,514,,,,,,,,,,,
172.49,581,549,518,,,,,,,,,,,
172.52,589,544,511,,,,,,,,,,,
172.55,583,549,527,,,,,,,,,,,
172.58,584,541,511,,,,,,,,,,,
172.62,590,569,517,,,,,,,,,,,
172.65,582,549,513,,,,,,,,,,,
172.69,598,550,512,,,,,,,,,,,
172.72,582,546,524,,,,,,,,,,,
172.75,586,544,511,,,,,,,,,,,
172.78,584,556,526,,,,,,,,,,,
172.82,583,544,511,,,,,,,,,,,
172.85,564,559,514,,,,,,,,,,,
172.88,581,544,517,,,,,,,,,,,
172.92,590,544,511,,,,,,,,,,,
172.95,582,546,523,,,,,,,,,,,
172.98,584,540,511,,,,,,,,,,,
173.02,585,541,526,,,,,,,,,,,
173.05,583,539,511,,,,,,,,,,,
173.08,590,561,519,,,,,,,,,,,
173.12,582,539,512,,,,,,,,,,,
173.15,589,553,516,,,,,,,,,,,
173.18,582,539,513,,,,,,,,,,,
173.22,600,546,513,,,,,,,,,,,
173.25,581,540,518,,,,,,,,,,,
173.28,589,542,511,,,,,,,,,,,
173.32,582,544,505,,,,,,,,,,,
173.35,584,539,511,,,,,,,,,,,
173.38,587,542,521,,,,,,,,,,,
173.42,582,538,512,,,,,,,,,,,
173.45,581,548,514,,,,,,,,,,,
173.48,581,539,517,,,,,,,,,,,
173.52,589,541,511,,,,,,,,,,,
